respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
37786,0.5,0.191697078,0.110139301
37787,0.5,0.62620559,0.314500288
37788,0.5,0.619420879,0.48271607
37789,0.5,0.383514657,0.155420181
37790,0.5,0.246014111,0.103545616
37791,0.5,0.798469795,0.254861665
37792,0.5,0.976706261,0.227225696
37793,0.5,0.177900697,0.074932262
37794,0.5,0.507065473,0.322043826
37795,0.5,0.082202545,0.018055783
37796,0.5,0.022781718,0.041031763
37797,0.5,0.075036804,0.06007023
37798,0.5,0.031261343,0.007062765
37799,0.5,0.755560438,0.035939091
37800,0.5,0.378703928,0.231434931
37801,0.5,0.069112476,0.067413056
37802,0.5,0.639387415,0.292800362
37803,0.5,0.744749693,0.289233767
37804,0.5,0.912717522,0.535294263
37805,0.5,0.050974096,0.095519989
37806,0.5,0.865222016,0.62054958
37807,0.5,0.982967565,0.881092545
37808,0.5,0.359864001,0.082565339
37809,0.5,0.718175629,0.113190885
37810,0.5,0.690119666,0.375295723
37811,0.5,0.257612047,0.121204884
37812,0.5,0.902399273,0.808231737
37813,0.5,0.303458931,0.017394939
37814,0.5,0.59006977,0.230988114
37815,0.5,0.398203369,0.099512605
37816,0.5,0.272531987,0.100120486
37817,0.5,0.914410067,0.690165542
37818,0.5,0.285992009,0.239162465
37819,0.5,0.530475584,0.435172465
37820,0.5,0.95846236,0.239027653
37821,0.5,0.952662136,0.170129214
37822,0.5,0.610379471,0.134080649
37823,0.5,0.066627076,0.033585541
37824,0.5,0.720456637,0.097518731
37825,0.5,0.044771708,0.079338138
37826,0.5,0.938419299,0.193266524
37827,0.5,0.624605757,0.31209377
37828,0.5,0.062741223,0.006773872
37829,0.5,0.580807783,0.2958945
37830,0.5,0.894832441,0.628015104
37831,0.5,0.587104622,0.019472795
37832,0.5,0.13621549,0.048009936
37833,0.5,0.960510852,0.068779245
37834,0.5,0.954617446,0.895260002
37835,0.5,0.077427672,0.026827765
37836,0.5,0.962772444,0.111928151
37837,0.5,0.043690795,0.022312574
37838,0.5,0.881058511,0.613490144
37839,0.5,0.116355481,0.18224063
37840,0.5,0.278739286,0.062480571
37841,0.5,0.05705808,0.010334266
37842,0.5,0.632602511,0.245852241
37843,0.5,0.298042664,0.104945049
37844,0.5,0.969142104,0.117102304
37845,0.5,0.829001535,0.321959931
37846,0.5,0.341749042,0.105414387
37847,0.5,0.951107114,0.840539449
37848,0.5,0.127625099,0.025876826
37849,0.5,0.588369419,0.094593568
37850,0.5,0.829818623,0.330849295
37851,0.5,0.320795111,0.22635407
37852,0.5,0.2916807,0.18130059
37853,0.5,0.644189739,0.117797838
37854,0.5,0.47823646,0.160895337
37855,0.5,0.755176246,0.436426572
37856,0.5,0.238979372,0.096472172
37857,0.5,0.736637995,0.549554334
37858,0.5,0.189072173,0.036315108
37859,0.5,0.3955793,0.141507527
37860,0.5,0.169145695,0.073203594
37861,0.5,0.424387387,0.71785837
37862,0.5,0.953654613,0.675580766
37863,0.5,0.046989462,0.043594992
37864,0.5,0.265395815,0.08452063
37865,0.5,0.316541856,0.081898467
37866,0.5,0.206517105,0.185738379
37867,0.5,0.792432021,0.102523675
37868,0.5,0.014413038,0.004110121
37869,0.5,0.111586125,0.016808781
37870,0.5,0.014874603,0.005653371
37871,0.5,0.297812908,0.236048484
37872,0.5,0.573497553,0.117440895
37873,0.5,0.510124944,0.135898484
37874,0.5,0.074444809,0.040981569
37875,0.5,0.871865101,0.135473884
37876,0.5,0.618158485,0.177511324
37877,0.5,0.730787483,0.182799106
37878,0.5,0.136303263,0.185369853
37879,0.5,0.106697586,0.084283195
37880,0.5,0.44308326,0.333742039
37881,0.5,0.918909753,0.108104819
37882,0.5,0.284545535,0.062256784
37883,0.5,0.59613887,0.259631066
37884,0.5,0.821826616,0.222814467
37885,0.5,0.048637878,0.009093061
37886,0.5,0.520510823,0.043119058
37887,0.5,0.050128812,0.07765473
37888,0.5,0.193388631,0.078969949
37889,0.5,0.08435333,0.015258861
37890,0.5,0.824897643,0.032502626
37891,0.5,0.038184465,0.007559609
37892,0.5,0.155274242,0.142031828
37893,0.5,0.78193552,0.594077346
37894,0.5,0.181087766,0.502610056
37895,0.5,0.104282002,0.021069837
37896,0.5,0.869020174,0.135102233
37897,0.5,0.468193132,0.231848726
37898,0.5,0.097123791,0.095342332
37899,0.5,0.570789163,0.050646201
37900,0.5,0.332419443,0.161612022
37901,0.5,0.842413813,0.470597629
37902,0.5,0.360922251,0.071262011
37903,0.5,0.904920472,0.064035734
37904,0.5,0.94920624,0.793620493
37905,0.5,0.305807434,0.183948587
37906,0.5,0.49626699,0.033174889
37907,0.5,0.054949197,0.00449456
37908,0.5,0.132846219,0.180620504
37909,0.5,0.755242745,0.206560273
37910,0.5,0.866958313,0.586325785
37911,0.5,0.341504102,0.250636475
37912,0.5,0.321464999,0.060857104
37913,0.5,0.32503388,0.034473851
37914,0.5,0.755351344,0.080024503
37915,0.5,0.122773094,0.07085498
37916,0.5,0.962739262,0.743738534
37917,0.5,0.195636224,0.099169708
37918,0.5,0.878532056,0.165653192
37919,0.5,0.391276838,0.190852624
37920,0.5,0.732498798,0.265498209
37921,0.5,0.680244999,0.159336117
37922,0.5,0.255478363,0.118829764
37923,0.5,0.606799594,0.114212478
37924,0.5,0.621201468,0.081799586
37925,0.5,0.893783968,0.175504984
37926,0.5,0.591329596,0.066568442
37927,0.5,0.264924238,0.119002139
37928,0.5,0.193010305,0.068476891
37929,0.5,0.513416298,0.530633126
37930,0.5,0.023701384,0.017959698
37931,0.5,0.763560032,0.794064302
37932,0.5,0.077879792,0.01209315
37933,0.5,0.638604076,0.485196217
37934,0.5,0.169620516,0.050212834
37935,0.5,0.894956653,0.057141403
37936,0.5,0.128013782,0.289922944
37937,0.5,0.150877408,0.052129079
37938,0.5,0.912977,0.507362992
37939,0.5,0.820414978,0.580629408
37940,0.5,0.147452774,0.049618684
37941,0.5,0.28659893,0.120081653
37942,0.5,0.31824289,0.527232748
37943,0.5,0.16905827,0.048041201
37944,0.5,0.209242972,0.083971777
37945,0.5,0.752077251,0.470350899
37946,0.5,0.185868702,0.011730481
37947,0.5,0.956252337,0.639808162
37948,0.5,0.249948813,0.160477953
37949,0.5,0.410543276,0.070280087
37950,0.5,0.115334569,0.010302042
37951,0.5,0.121338787,0.040632454
37952,0.5,0.184092638,0.154947959
37953,0.5,0.886175482,0.193988362
37954,0.5,0.258812724,0.094775349
37955,0.5,0.770190591,0.794099346
37956,0.5,0.628599145,0.263406052
37957,0.5,0.433715716,0.108809002
37958,0.5,0.25476804,0.057382503
37959,0.5,0.812109789,0.094161937
37960,0.5,0.951335867,0.803988489
37961,0.5,0.0766282,0.060357144
37962,0.5,0.165695265,0.200041047
37963,0.5,0.950926858,0.171697708
37964,0.5,0.029379195,0.008763597
37965,0.5,0.894285494,0.599337285
37966,0.5,0.533397002,0.036340439
37967,0.5,0.088554666,0.064524902
37968,0.5,0.076500001,0.053130146
37969,0.5,0.770126229,0.045593139
37970,0.5,0.048109581,0.009791657
37971,0.5,0.199105229,0.117592607
37972,0.5,0.494591547,0.308269615
37973,0.5,0.273248787,0.199967944
37974,0.5,0.399093786,0.381394366
37975,0.5,0.699286591,0.459005113
37976,0.5,0.550079357,0.266767416
37977,0.5,0.286180053,0.177937868
37978,0.5,0.67785114,0.336328407
37979,0.5,0.104288052,0.038937295
37980,0.5,0.329654541,0.17256631
37981,0.5,0.192624813,0.064773502
37982,0.5,0.411033242,0.13909303
37983,0.5,0.140283261,0.145463326
37984,0.5,0.166857766,0.03822313
37985,0.5,0.663714238,0.209571408
37986,0.5,0.066435665,0.071823139
37987,0.5,0.645520699,0.20452355
37988,0.5,0.458054296,0.131103846
37989,0.5,0.137066781,0.083268601
37990,0.5,0.090325261,0.010778606
37991,0.5,0.678489292,0.142619882
37992,0.5,0.897770316,0.077043554
37993,0.5,0.486149393,0.057200181
37994,0.5,0.091657459,0.055039084
37995,0.5,0.212185649,0.087769886
37996,0.5,0.885105245,0.750320272
37997,0.5,0.393506593,0.181605071
37998,0.5,0.823689802,0.252290529
37999,0.5,0.755001564,0.235546352
38000,0.5,0.138586301,0.159505209
38001,0.5,0.961180844,0.041397498
38002,0.5,0.934729827,0.691787063
38003,0.5,0.750956807,0.398896137
38004,0.5,0.188324747,0.100859143
38005,0.5,0.938461855,0.270165976
38006,0.5,0.080334993,0.058316663
38007,0.5,0.87828044,0.586311133
38008,0.5,0.605644516,0.132220993
38009,0.5,0.085583486,0.032835144
38010,0.5,0.484296538,0.129604269
38011,0.5,0.731610145,0.508674358
38012,0.5,0.531572838,0.114693103
38013,0.5,0.786331759,0.121544909
38014,0.5,0.574282434,0.165540066
38015,0.5,0.954752069,0.15236866
38016,0.5,0.267674774,0.146141283
38017,0.5,0.376350126,0.095461205
38018,0.5,0.146838259,0.025807574
38019,0.5,0.935529617,0.584809295
38020,0.5,0.326792281,0.03448948
38021,0.5,0.217845572,0.116007031
38022,0.5,0.855582732,0.556940945
38023,0.5,0.344655903,0.172691512
38024,0.5,0.520997636,0.550095885
38025,0.5,0.076534559,0.101011673
38026,0.5,0.082187808,0.008026002
38027,0.5,0.920828198,0.568688802
38028,0.5,0.871752464,0.482357873
38029,0.5,0.200136105,0.055140348
38030,0.5,0.512789564,0.181242139
38031,0.5,0.87469827,0.724305317
38032,0.5,0.813879163,0.08524138
38033,0.5,0.316740531,0.055802965
38034,0.5,0.306951353,0.199053871
38035,0.5,0.060922173,0.056728703
38036,0.5,0.240760863,0.186110202
38037,0.5,0.024034974,0.074408753
38038,0.5,0.910900883,0.074124539
38039,0.5,0.877490342,0.058312753
38040,0.5,0.169030986,0.363469347
38041,0.5,0.393130912,0.122850165
38042,0.5,0.054289745,0.041222426
38043,0.5,0.271491737,0.095906845
38044,0.5,0.682683732,0.173105084
38045,0.5,0.208602197,0.141147474
38046,0.5,0.574883984,0.028344936
38047,0.5,0.479373886,0.072789248
38048,0.5,0.280564098,0.114902529
38049,0.5,0.194481639,0.078078643
38050,0.5,0.128132407,0.064109644
38051,0.5,0.913569155,0.085674902
38052,0.5,0.182014874,0.154341609
38053,0.5,0.106348214,0.098136452
38054,0.5,0.919127949,0.469597123
38055,0.5,0.030827008,0.07803758
38056,0.5,0.772801798,0.580464234
38057,0.5,0.599342796,0.43903938
38058,0.5,0.883261872,0.060081839
38059,0.5,0.189288799,0.067594829
38060,0.5,0.889224707,0.062508756
38061,0.5,0.87389837,0.56907512
38062,0.5,0.068582967,0.460877956
38063,0.5,0.589770517,0.233640357
38064,0.5,0.086119833,0.049122374
38065,0.5,0.108026265,0.024038217
38066,0.5,0.756854647,0.108393426
38067,0.5,0.246597451,0.069579538
38068,0.5,0.17463969,0.072327424
38069,0.5,0.768894934,0.116371787
38070,0.5,0.62717796,0.36177436
38071,0.5,0.336754087,0.101159823
38072,0.5,0.098706189,0.035958655
38073,0.5,0.893905905,0.188351239
38074,0.5,0.482417065,0.049794608
38075,0.5,0.684807413,0.607146186
38076,0.5,0.863539912,0.165054198
38077,0.5,0.177173975,0.051829216
38078,0.5,0.167081121,0.058496287
38079,0.5,0.285111673,0.049843278
38080,0.5,0.889874314,0.81330766
38081,0.5,0.919404569,0.105139611
38082,0.5,0.186196065,0.084989927
38083,0.5,0.222374465,0.293888502
38084,0.5,0.529055325,0.597458305
38085,0.5,0.191345273,0.069718737
38086,0.5,0.490751936,0.043473786
38087,0.5,0.806546793,0.233963834
38088,0.5,0.680031925,0.156610115
38089,0.5,0.962664645,0.414125132
38090,0.5,0.065100086,0.057531978
38091,0.5,0.335559529,0.108470019
38092,0.5,0.930211501,0.260663361
38093,0.5,0.213559622,0.077204715
38094,0.5,0.694507191,0.31956345
38095,0.5,0.692458342,0.063024657
38096,0.5,0.667347554,0.42031235
38097,0.5,0.097596395,0.057809691
38098,0.5,0.252887304,0.088725388
38099,0.5,0.291503515,0.09122157
38100,0.5,0.060989788,0.021239034
38101,0.5,0.890478646,0.125071268
38102,0.5,0.117486237,0.073311399
38103,0.5,0.13694574,0.030152463
38104,0.5,0.731942625,0.107236991
38105,0.5,0.459229608,0.101866388
38106,0.5,0.129910833,0.020561553
38107,0.5,0.282914442,0.080159036
38108,0.5,0.032713725,0.01665195
38109,0.5,0.619898874,0.279071544
38110,0.5,0.053644983,0.04604669
38111,0.5,0.662638731,0.05834247
38112,0.5,0.112234218,0.113200084
38113,0.5,0.350841012,0.590108012
38114,0.5,0.168784812,0.05511273
38115,0.5,0.942087879,0.052663232
38116,0.5,0.2218447,0.157643806
38117,0.5,0.040854122,0.009643242
38118,0.5,0.964099703,0.762995982
38119,0.5,0.809111002,0.12675781
38120,0.5,0.22943531,0.142662127
38121,0.5,0.237744128,0.096608721
38122,0.5,0.963476247,0.118871245
38123,0.5,0.536039585,0.212078079
38124,0.5,0.367499951,0.074767886
38125,0.5,0.193545628,0.149510388
38126,0.5,0.654672262,0.079646753
38127,0.5,0.887745778,0.366118523
38128,0.5,0.266441823,0.095264297
38129,0.5,0.118007291,0.074818955
38130,0.5,0.971196783,0.054070922
38131,0.5,0.1216361,0.041755912
38132,0.5,0.210036243,0.051703761
38133,0.5,0.157162688,0.057041583
38134,0.5,0.101494903,0.029535792
38135,0.5,0.49201505,0.101245652
38136,0.5,0.555785368,0.131183254
38137,0.5,0.613141635,0.898718122
38138,0.5,0.145533946,0.019915569
38139,0.5,0.92874903,0.852798921
38140,0.5,0.133479702,0.04729738
38141,0.5,0.606753249,0.224757506
38142,0.5,0.495716767,0.744746681
38143,0.5,0.8704068,0.764133479
38144,0.5,0.788122718,0.339949034
38145,0.5,0.511381551,0.211332321
38146,0.5,0.967250289,0.231561156
38147,0.5,0.030138729,0.027458961
38148,0.5,0.962465245,0.719244612
38149,0.5,0.21390855,0.082076197
38150,0.5,0.400600791,0.189916328
38151,0.5,0.863274941,0.788307095
38152,0.5,0.353591786,0.033712233
38153,0.5,0.890294835,0.400171307
38154,0.5,0.12113355,0.02056312
38155,0.5,0.449465679,0.241778304
38156,0.5,0.815104433,0.591596817
38157,0.5,0.870496938,0.218965949
38158,0.5,0.979897006,0.200950839
38159,0.5,0.178253973,0.049667124
38160,0.5,0.945802844,0.122393505
38161,0.5,0.914617616,0.849799084
38162,0.5,0.48843584,0.178866662
38163,0.5,0.533689176,0.655426111
38164,0.5,0.352654922,0.197454221
38165,0.5,0.171133446,0.019165869
38166,0.5,0.662484598,0.352167493
38167,0.5,0.749955983,0.619242548
38168,0.5,0.044972421,0.010825082
38169,0.5,0.875968733,0.565345919
38170,0.5,0.760773888,0.157285534
38171,0.5,0.848638823,0.733027461
38172,0.5,0.624873013,0.312140909
38173,0.5,0.137070528,0.061660417
38174,0.5,0.223473807,0.026162397
38175,0.5,0.34664984,0.737147555
38176,0.5,0.882172609,0.702842467
38177,0.5,0.961716083,0.376183504
38178,0.5,0.508151796,0.045943501
38179,0.5,0.367599754,0.134661518
38180,0.5,0.537110298,0.637655695
38181,0.5,0.1391379,0.123821796
38182,0.5,0.72495703,0.130691818
38183,0.5,0.701676191,0.38501043
38184,0.5,0.13582185,0.046518753
38185,0.5,0.42825997,0.110712699
38186,0.5,0.350681808,0.130123976
38187,0.5,0.024349825,0.009597869
38188,0.5,0.33741201,0.079477039
38189,0.5,0.536146501,0.212663994
38190,0.5,0.782700412,0.096623211
38191,0.5,0.569955761,0.068690613
38192,0.5,0.550912163,0.047934645
38193,0.5,0.863035362,0.121782163
38194,0.5,0.160277731,0.500355576
38195,0.5,0.474550679,0.269282029
38196,0.5,0.017223667,0.006095321
38197,0.5,0.242371436,0.038575071
38198,0.5,0.831939805,0.496430834
38199,0.5,0.254857173,0.079515493
38200,0.5,0.026272896,0.027311167
38201,0.5,0.363661806,0.092563893
38202,0.5,0.903972086,0.825463733
38203,0.5,0.164583522,0.105342117
38204,0.5,0.245881755,0.054285501
38205,0.5,0.700754033,0.041051885
38206,0.5,0.801057467,0.674222594
38207,0.5,0.580702849,0.136517934
38208,0.5,0.937021142,0.114658614
38209,0.5,0.229926997,0.074733788
38210,0.5,0.747445184,0.346429246
38211,0.5,0.369848335,0.095999136
38212,0.5,0.806105731,0.199960761
38213,0.5,0.006899813,0.007036
38214,0.5,0.544385695,0.26509249
38215,0.5,0.349892456,0.028208793
38216,0.5,0.381332362,0.108613995
38217,0.5,0.146645437,0.050781206
38218,0.5,0.689297135,0.147126263
38219,0.5,0.045710169,0.030822616
38220,0.5,0.525153648,0.368107285
38221,0.5,0.686950504,0.040044073
38222,0.5,0.226124509,0.102447277
38223,0.5,0.871142134,0.373787248
38224,0.5,0.361250876,0.137245451
38225,0.5,0.358594382,0.076056365
38226,0.5,0.270855052,0.244474283
38227,0.5,0.723643144,0.148848998
38228,0.5,0.35487846,0.038286852
38229,0.5,0.906220741,0.590984279
38230,0.5,0.090334952,0.063179229
38231,0.5,0.260776951,0.093173165
38232,0.5,0.424192593,0.088130714
38233,0.5,0.069645443,0.166516113
38234,0.5,0.225715105,0.065537038
38235,0.5,0.434286909,0.169221434
38236,0.5,0.928830504,0.926364324
38237,0.5,0.716128522,0.074140412
38238,0.5,0.008364215,0.008605791
38239,0.5,0.062909523,0.019029337
38240,0.5,0.69464912,0.367295787
38241,0.5,0.345238828,0.075738856
38242,0.5,0.035785628,0.008206807
38243,0.5,0.240996347,0.070966778
38244,0.5,0.033406574,0.015314262
38245,0.5,0.158374972,0.155162481
38246,0.5,0.291671203,0.096358856
38247,0.5,0.251813107,0.629300153
38248,0.5,0.841987631,0.746987153
38249,0.5,0.205646257,0.089755322
38250,0.5,0.305354393,0.12276132
38251,0.5,0.105215293,0.02056563
38252,0.5,0.058087956,0.027757577
38253,0.5,0.313603551,0.322423857
38254,0.5,0.505448997,0.419320442
38255,0.5,0.958782084,0.827583857
38256,0.5,0.446731707,0.088855075
38257,0.5,0.186254759,0.073527896
38258,0.5,0.788856046,0.474253102
38259,0.5,0.09824971,0.023600029
38260,0.5,0.348885351,0.092605271
38261,0.5,0.137458312,0.080155825
38262,0.5,0.16988738,0.086278417
38263,0.5,0.355369284,0.019465486
38264,0.5,0.880493435,0.31713332
38265,0.5,0.464670151,0.218267783
38266,0.5,0.118172192,0.046859043
38267,0.5,0.028745421,0.030330118
38268,0.5,0.919963937,0.478655657
38269,0.5,0.510482663,0.189358598
38270,0.5,0.352699411,0.0330487
38271,0.5,0.101746404,0.02139645
38272,0.5,0.328551786,0.067855803
38273,0.5,0.509169095,0.262985559
38274,0.5,0.922788763,0.175447955
38275,0.5,0.565713773,0.148224459
38276,0.5,0.431305515,0.108316958
38277,0.5,0.183386787,0.097705067
38278,0.5,0.669084449,0.506668109
38279,0.5,0.879950358,0.643248019
38280,0.5,0.071571021,0.087329452
38281,0.5,0.961689277,0.598636208
38282,0.5,0.415000287,0.028980174
38283,0.5,0.963363543,0.732797324
38284,0.5,0.239877045,0.04133586
38285,0.5,0.96764635,0.179257185
38286,0.5,0.797694649,0.636634345
38287,0.5,0.495721913,0.046037472
38288,0.5,0.849369383,0.021006604
38289,0.5,0.847582108,0.160593003
38290,0.5,0.315069758,0.14164224
38291,0.5,0.924286694,0.148311198
38292,0.5,0.108271535,0.497973991
38293,0.5,0.907196384,0.071696511
38294,0.5,0.604875999,0.506642803
38295,0.5,0.709825776,0.385875254
38296,0.5,0.072251432,0.033496541
38297,0.5,0.812012617,0.566561889
38298,0.5,0.526935352,0.286775655
38299,0.5,0.109381612,0.035175201
38300,0.5,0.792766976,0.753158797
38301,0.5,0.633656611,0.398518993
38302,0.5,0.472048495,0.335382321
38303,0.5,0.055446266,0.080832213
38304,0.5,0.155514759,0.074243544
38305,0.5,0.1106301,0.062490296
38306,0.5,0.539322539,0.098110601
38307,0.5,0.80430914,0.205663974
38308,0.5,0.240011973,0.074669995
38309,0.5,0.046943744,0.049167847
38310,0.5,0.11085491,0.01786626
38311,0.5,0.852406723,0.600108485
38312,0.5,0.262787128,0.413723221
38313,0.5,0.475206164,0.380066957
38314,0.5,0.013309585,0.00473772
38315,0.5,0.452875367,0.354921724
38316,0.5,0.182351953,0.078380502
38317,0.5,0.026225373,0.059798694
38318,0.5,0.974066977,0.094391768
38319,0.5,0.655004678,0.379317972
38320,0.5,0.72860586,0.117361347
38321,0.5,0.40155686,0.507331718
38322,0.5,0.259156002,0.073532552
38323,0.5,0.141610419,0.177658285
38324,0.5,0.901701443,0.398263899
38325,0.5,0.945885077,0.67652733
38326,0.5,0.14449899,0.079126417
38327,0.5,0.313733284,0.162707006
38328,0.5,0.669566649,0.450035859
38329,0.5,0.863460787,0.268953833
38330,0.5,0.781077161,0.55397017
38331,0.5,0.314228323,0.048046511
38332,0.5,0.30978178,0.114114818
38333,0.5,0.115945257,0.232391417
38334,0.5,0.32574297,0.711328082
38335,0.5,0.427729144,0.294006804
38336,0.5,0.572906153,0.065742768
38337,0.5,0.922074551,0.651312759
38338,0.5,0.972327951,0.836317903
38339,0.5,0.856457059,0.751929672
38340,0.5,0.666735249,0.117822248
38341,0.5,0.831027434,0.852826179
38342,0.5,0.498577652,0.479211549
38343,0.5,0.532490618,0.250196215
38344,0.5,0.672663254,0.087151346
38345,0.5,0.343416014,0.327565043
38346,0.5,0.074994866,0.015633694
38347,0.5,0.82232914,0.682789974
38348,0.5,0.026789752,0.008715227
38349,0.5,0.034884199,0.020533578
38350,0.5,0.906746943,0.682576862
38351,0.5,0.104566809,0.025050043
38352,0.5,0.085045649,0.027233925
38353,0.5,0.940138025,0.340846071
38354,0.5,0.887343016,0.353817865
38355,0.5,0.875544948,0.4178081
38356,0.5,0.732951179,0.126428865
38357,0.5,0.948490828,0.889101629
38358,0.5,0.33114022,0.269953099
38359,0.5,0.145584659,0.056518259
38360,0.5,0.301300786,0.112445898
38361,0.5,0.229565446,0.661518169
38362,0.5,0.093763345,0.095022494
38363,0.5,0.572481775,0.096461895
38364,0.5,0.37758312,0.066538081
38365,0.5,0.906619992,0.552914344
38366,0.5,0.393052434,0.343118377
38367,0.5,0.690123974,0.525912237
38368,0.5,0.006379037,0.003417065
38369,0.5,0.889336377,0.530210033
38370,0.5,0.568068773,0.184994123
38371,0.5,0.220122585,0.019648886
38372,0.5,0.714379013,0.647541023
38373,0.5,0.487821083,0.364338175
38374,0.5,0.335241739,0.441740706
38375,0.5,0.713013318,0.268513563
38376,0.5,0.424007132,0.252133656
38377,0.5,0.494129073,0.457316669
38378,0.5,0.10127116,0.022432046
38379,0.5,0.643456049,0.098635089
38380,0.5,0.861800955,0.184813035
38381,0.5,0.209991244,0.348276503
38382,0.5,0.46682415,0.071839027
38383,0.5,0.043466585,0.034498717
38384,0.5,0.541569995,0.207686335
38385,0.5,0.114466193,0.025743304
38386,0.5,0.937125665,0.673154389
38387,0.5,0.43459831,0.018745127
38388,0.5,0.775837245,0.179860753
38389,0.5,0.700482014,0.380485916
38390,0.5,0.092362667,0.078333652
38391,0.5,0.870214938,0.623897412
38392,0.5,0.811987933,0.465086434
38393,0.5,0.947342047,0.650852993
38394,0.5,0.954341601,0.310934538
38395,0.5,0.3537108,0.166554987
38396,0.5,0.393254455,0.196582212
38397,0.5,0.914079164,0.669181774
38398,0.5,0.127828467,0.110918815
38399,0.5,0.195208493,0.052843156
38400,0.5,0.934554864,0.807136503
38401,0.5,0.714864188,0.583531912
38402,0.5,0.13934735,0.083671284
38403,0.5,0.363808537,0.044160192
38404,0.5,0.250951231,0.102806659
38405,0.5,0.922383956,0.568983719
38406,0.5,0.222197454,0.398655872
38407,0.5,0.527002231,0.445556334
38408,0.5,0.143374761,0.039493276
38409,0.5,0.234916575,0.072149119
38410,0.5,0.082246892,0.04412365
38411,0.5,0.937026425,0.81284236
38412,0.5,0.897381537,0.210823448
38413,0.5,0.500088581,0.214577399
38414,0.5,0.820888888,0.463700456
38415,0.5,0.105217987,0.02963231
38416,0.5,0.94472192,0.180579428
38417,0.5,0.333712279,0.173585506
38418,0.5,0.047795666,0.011729125
38419,0.5,0.673808727,0.544303237
38420,0.5,0.123935643,0.041376347
38421,0.5,0.439349482,0.293945841
38422,0.5,0.348752438,0.439680011
38423,0.5,0.870935156,0.130252197
38424,0.5,0.069210534,0.010362171
38425,0.5,0.649135456,0.158578811
38426,0.5,0.472712846,0.024704332
38427,0.5,0.213759828,0.040887268
38428,0.5,0.483003353,0.315010486
38429,0.5,0.771440833,0.40777493
38430,0.5,0.318351921,0.088589417
38431,0.5,0.844309314,0.556256686
38432,0.5,0.850359029,0.079236281
38433,0.5,0.93649395,0.781183668
38434,0.5,0.302532181,0.099343151
38435,0.5,0.373423287,0.040578079
38436,0.5,0.512810593,0.1781298
38437,0.5,0.733720255,0.13122774
38438,0.5,0.898047206,0.644229185
38439,0.5,0.166067048,0.069746994
38440,0.5,0.567486584,0.187728099
38441,0.5,0.814773809,0.805293804
38442,0.5,0.65971061,0.099686428
38443,0.5,0.033973473,0.011355375
38444,0.5,0.132292148,0.064722379
38445,0.5,0.143308204,0.275677796
38446,0.5,0.359172978,0.121608132
38447,0.5,0.179320292,0.044259651
38448,0.5,0.606881828,0.089098024
38449,0.5,0.174480556,0.049165222
38450,0.5,0.797558125,0.432552186
38451,0.5,0.17306698,0.038820632
38452,0.5,0.354724998,0.462506926
38453,0.5,0.981904664,0.478850206
38454,0.5,0.930302414,0.475005664
38455,0.5,0.470843366,0.210208778
38456,0.5,0.282394574,0.103529028
38457,0.5,0.643661315,0.300104748
38458,0.5,0.113177498,0.048711822
38459,0.5,0.811821621,0.593116807
38460,0.5,0.880760623,0.113395736
38461,0.5,0.647097689,0.070554391
38462,0.5,0.842917524,0.806899787
38463,0.5,0.882339772,0.675185625
38464,0.5,0.789026123,0.08471158
38465,0.5,0.039869902,0.005471407
38466,0.5,0.008971487,0.007625361
38467,0.5,0.84816028,0.497715728
38468,0.5,0.865044978,0.385727071
38469,0.5,0.151380922,0.031320269
38470,0.5,0.930619212,0.635774287
38471,0.5,0.034086622,0.034556172
38472,0.5,0.14827322,0.159142057
38473,0.5,0.136401665,0.113099568
38474,0.5,0.193363037,0.091070666
38475,0.5,0.183714214,0.052191716
38476,0.5,0.155408255,0.042065684
38477,0.5,0.086325585,0.058062738
38478,0.5,0.854718597,0.478371997
38479,0.5,0.6592428,0.149662821
38480,0.5,0.712546806,0.607392928
38481,0.5,0.303945586,0.094447595
38482,0.5,0.844074645,0.560507702
38483,0.5,0.112388609,0.039529284
38484,0.5,0.696404843,0.049678809
38485,0.5,0.827351928,0.081237103
38486,0.5,0.603354068,0.239027551
38487,0.5,0.675165245,0.144951152
38488,0.5,0.572925857,0.552594172
38489,0.5,0.285707479,0.175348659
38490,0.5,0.969392039,0.092648614
38491,0.5,0.575392315,0.345653758
38492,0.5,0.324086868,0.042704064
38493,0.5,0.015014356,0.025951149
38494,0.5,0.971714563,0.176279687
38495,0.5,0.84328913,0.138509999
38496,0.5,0.357240873,0.102586219
38497,0.5,0.675025494,0.394108933
38498,0.5,0.418776125,0.295248334
38499,0.5,0.03366378,0.025841043
38500,0.5,0.233771429,0.066761336
38501,0.5,0.785862442,0.071324559
38502,0.5,0.487454806,0.171518192
38503,0.5,0.49851504,0.052031688
38504,0.5,0.240392426,0.043124521
38505,0.5,0.28369993,0.109656108
38506,0.5,0.905289931,0.095742504
38507,0.5,0.965466244,0.847593045
38508,0.5,0.169249819,0.062335715
38509,0.5,0.184040471,0.122276121
38510,0.5,0.820492538,0.815348627
38511,0.5,0.9460238,0.092468878
38512,0.5,0.643294271,0.36068539
38513,0.5,0.483528503,0.035779214
38514,0.5,0.270881229,0.087967114
38515,0.5,0.740164604,0.098137719
38516,0.5,0.633178942,0.252788414
38517,0.5,0.649117236,0.207712772
38518,0.5,0.972988613,0.703026563
38519,0.5,0.047006499,0.018590557
38520,0.5,0.629981651,0.294618339
